title,slug,chapter_type,abbreviation,parent_organization,organization_family,war_period,war_period_name,state,state_slug,county,county_slug,geo_tag,address_line1,city,postal_code,latitude,longitude,has_location,phone,email,website,post_number
South Plains #519,mcl-det-519-tx,local,Det 519,mcl_tx_48453,MCL,world-war-1,,TX,texas,Lubbock County,,tx_48303,6628 66th St,Lubbock,79424,33.534942,-101.96136,True,309-634-1609,kevin.torch.enlow@gmail.com,,519
Tarrant County #731,mcl-det-731-tx,local,Det 731,mcl_tx_48453,MCL,world-war-1,,TX,texas,Tarrant County,,tx_48439,1245 N INDUSTRIAL BLVD BEDFORD,,76021,32.785058,-97.319248,True,936-730-8941,steven.sherman@transcore.com,,731
Terrell #1338,mcl-det-1338-tx,local,Det 1338,mcl_tx_48453,MCL,world-war-1,,TX,texas,Rockwall County,,tx_48397,1314 West Moore,Terrell,75160,32.738667,-96.296361,True,(469) 652-5313,cheyrl@sbcglobal.net,,1338
Teufelshunde of Texas #1392,mcl-det-1392-tx,local,Det 1392,mcl_tx_48453,MCL,world-war-1,,TX,texas,Tarrant County,,tx_48439,VFW Post 10374,13825 US-287,,32.980399,-97.426966,True,815-345-6096,roycuevasusmc@gmail.com,,1392
Texoma #929,mcl-det-929-tx,local,Det 929,mcl_tx_48453,MCL,world-war-1,,TX,texas,Bryan County,,ok_40013,2355 FM 406,Denison,75020,33.754798,-96.545483,True,940-284-0520,wolfwright1948@att.net,,929
Willamson County #1022,mcl-det-1022-tx,local,Det 1022,mcl_tx_48453,MCL,world-war-1,,TX,texas,Williamson County,,tx_48491,VFW Post 8587 1000 N College St,Georgetown,78626,30.650481,-97.666383,True,512-412-9635,gkawell3@yahoo.com,,1022
Cpl Gerald (Max) Rich #1352,mcl-det-1352-ut,local,Det 1352,mcl_ut_49035,MCL,world-war-1,,UT,utah,Cache County,,ut_49005,1760 N 200 E UNIT 100,NORTH Logan,84321,41.764266,-111.827214,True,914-356-3627,,,1352
L/Cpl Dion J Stephenson #1014,mcl-det-1014-ut,local,Det 1014,mcl_ut_49035,MCL,world-war-1,,UT,utah,Salt Lake County,,ut_49035,70 N 700 W,North Salt Lake,84054,40.843182,-111.928481,True,801-726-1177,kservoss@gmail.com,,1014
Lt Serge B Simmons #1159,mcl-det-1159-ut,local,Det 1159,mcl_ut_49035,MCL,world-war-1,,UT,utah,Weber County,,ut_49057,988 Washington Blvd.,OGDEN,84404,41.247297,-111.969127,True,TBD,TBD,,1159
Sgt Dannie O Phillips #1332,mcl-det-1332-ut,local,Det 1332,mcl_ut_49035,MCL,world-war-1,,UT,utah,Salt Lake County,,ut_49035,West Jordan,,84081,40.696082,-111.972258,True,(801) 715-9151,utahwest1332@gmail.com,,1332
Sgt Rodney M David #1251,mcl-det-1251-ut,local,Det 1251,mcl_ut_49035,MCL,world-war-1,,UT,utah,Salt Lake County,,ut_49035,245 W 900 S,Tooele,84074,40.514296,-112.309421,True,435-882-1179,,,1251
Steven H Cantonwine #1315,mcl-det-1315-ut,local,Det 1315,mcl_ut_49035,MCL,world-war-1,,UT,utah,Iron County,,ut_49021,303 N 1000 E Center,Cedar City,84721,37.651141,-113.08174,True,435-691-2764,triplegunlmd@msn.com,,1315
Utah Dixie #1270,mcl-det-1270-ut,local,Det 1270,mcl_ut_49035,MCL,world-war-1,,UT,utah,Washington County,,ut_49053,American Legion Post 90: 245 N 200 W,St George,84770,37.12894,-113.600541,True,910-467-5440,lowellbentley@gmail.com,http://utahdixiemarinecorpsleague1270.blogspot.com/,1270
Utah Headquarters #1215,mcl-det-1215-ut,local,Det 1215,mcl_ut_49035,MCL,world-war-1,,UT,utah,Salt Lake County,,ut_49035,665 East 7200 North,Midvale,84047,40.620962,-111.873346,True,(801) 718-1394,,,1215
Bradley T Arms #1256,mcl-det-1256-va,local,Det 1256,mcl_va_51087,MCL,world-war-1,,VA,virginia,Charlottesville City,,va_51540,3025 Louisa Rd,Keswick,22947,38.013416,-78.394455,True,434-202-8045,maurie.roesch@gmail.com,,1256
Chesapeake #853,mcl-det-853-va,local,Det 853,mcl_va_51087,MCL,world-war-1,,VA,virginia,Norfolk City,,va_51710,Detachment HQ 116 Reservation Rd,Chesapeake,23322,36.720544,-76.241788,True,757-348-1711,epearia@cox.net,,853
Edward W Richardson #908,mcl-det-908-va,local,Det 908,mcl_va_51087,MCL,world-war-1,,VA,virginia,Martinsville City,,va_51690,Bible Baptist Church 316 Spring Dr,Collinsville,24078,36.708058,-79.829509,True,276-340-9185,fmlyogod2@yahoo.com,,908
Hicks-Hamrick #339,mcl-det-339-va,local,Det 339,mcl_va_51087,MCL,world-war-1,,VA,virginia,Richmond City,,va_51760,Craigsville Senior Center,629 School St,,37.541026,-77.438643,True,304-880-6136,groberts72@yahoo.com,,339
Jack Maas #1379,mcl-det-1379-va,local,Det 1379,mcl_va_51087,MCL,world-war-1,,VA,virginia,Fredericksburg City,,va_51630,Moose Family Center: 11917 Cherry Rd,Fredericksburg,22407,38.288491,-77.551843,True,540-672-0941,ricolari@gmail.com,,1379
James M Slay #329,mcl-det-329-va,local,Det 329,mcl_va_51087,MCL,world-war-1,,VA,virginia,Henrico County,,va_51087,Lakewood Retirement Community 1900 Lauderdale Dr. Richmond,Va 23238,,37.655687,-77.576752,True,804-519-5192,Commandant329@gmail.com,www.richmondmarines.net,329
John A Le Jeune #332,mcl-det-332-va,local,Det 332,mcl_va_51087,MCL,world-war-1,,VA,virginia,Norfolk City,,va_51710,VFW Post 392,2408 Bowland Parkway,,36.826591,-76.054123,True,757-615-8128,davidjbozak@gmail.com,www.mcljohnalejeunedet332.org,332
Loudoun County #1205,mcl-det-1205-va,local,Det 1205,mcl_va_51087,MCL,world-war-1,,VA,virginia,Jefferson County,,wv_54037,112 North 21ST ST AMERICAN LEGION,PURCELLVILLE,20132,39.137135,-77.71493,True,540-533-9444,albertfelicio@gmail.com,http://www.loudounmarines.org/index.html,1205
LtGen Lewis B Puller #890,mcl-det-890-va,local,Det 890,mcl_va_51087,MCL,world-war-1,,VA,virginia,Frederick County,,va_51069,American legion Post 21,1730 Berryville Pike,,39.186069,-78.124774,True,(H) 540-678-0219 (C) 540-323-2928,parsons.phillip@gmail.com,,890
Lynchburg Area #759,mcl-det-759-va,local,Det 759,mcl_va_51087,MCL,world-war-1,,VA,virginia,Lynchburg City,,va_51680,Lynchburg Area MCL Det 759 1908 Old Forest Rd,Lynchburg,24501,37.406186,-79.18984,True,434-649-9202,Marinecorpsleague759@gmail.com,,759
Mickey Finn #333,mcl-det-333-va,local,Det 333,mcl_va_51087,MCL,world-war-1,,VA,virginia,Prince William County,,va_51153,Mickey Finn Det 18736 Fuller Heights Rd,Triangle,22172,38.545095,-77.333799,True,703-357-7226,leland.white.100@icloud.com,,333
Middle Peninsula #1317,mcl-det-1317-va,local,Det 1317,mcl_va_51087,MCL,world-war-1,,VA,virginia,Gloucester County,,va_51073,American Legion Post 75: 5849 American Legion Way,Gloucester,23061,37.37089,-76.531405,True,804-296-7306,daclements59@live.com,,1317
New River Valley #1190,mcl-det-1190-va,local,Det 1190,mcl_va_51087,MCL,world-war-1,,VA,virginia,Radford City,,va_51750,104 Pulaski St,Radford,24141,37.140986,-80.544193,True,573-225-1039,commandant@mcl-nrv.org,,1190
Roanoke Valley #426,mcl-det-426-va,local,Det 426,mcl_va_51087,MCL,world-war-1,,VA,virginia,Salem City,,va_51775,DAV 2383 Roanoke Blvd Salem VA 24153,,,37.279415,-80.01421,True,,Marine1372@msn.com,,426
Sgt Major James F Moore #1062,mcl-det-1062-va,local,Det 1062,mcl_va_51087,MCL,world-war-1,,VA,virginia,Westmoreland County,,va_51193,American Legion Post 117: 39 School St Reedville,,22539,37.9674,-76.542932,True,540-429-0371,schaferjb@aol.com,mcldet1062.weebly.com,1062
Yorktown #1173,mcl-det-1173-va,local,Det 1173,mcl_va_51087,MCL,world-war-1,,VA,virginia,York County,,va_51199,Police Museum 10188 Warwick Blvd,Newport News,23601,37.118613,-76.466718,True,757-869-9003,ssgt007@gmail.com,,1173
Brattleboro #798,mcl-det-798-vt,local,Det 798,mcl_vt_50023,MCL,world-war-1,,VT,vermont,Cheshire County,,nh_33005,American Legion Post 5: 32 Linden St,Brattleboro,05301,42.85607,-72.56122,True,603-352-5823,sgtwall@hotmail.com,,798
Donald G Cook #608,mcl-det-608-vt,local,Det 608,mcl_vt_50023,MCL,world-war-1,,VT,vermont,Chittenden County,,vt_50007,American Legion Post #91,3650 Roosevelt Hwy,,44.55122,-73.163748,True,802-399-2391 / 802-999-4915,kev5354@yahoo.com,,608
Edson #379,mcl-det-379-vt,local,Det 379,mcl_vt_50023,MCL,world-war-1,,VT,vermont,Kodiak Island Borough,,ak_02150,33 WASHINGTON ST AMERICAN LEGION,RUTLAND,,43.605816,-72.975922,True,,,Redmanus@yahoo.com,379
Green Mountain #481,mcl-det-481-vt,local,Det 481,mcl_vt_50023,MCL,world-war-1,,VT,vermont,Orange County,,vt_50017,21 MAIN STREET AMERICAN LEGION,MONTPELIER,,44.25881,-72.576193,True,,,wheelerwhit@aol.com,481
Robert H Vincelette #1282,mcl-det-1282-vt,local,Det 1282,mcl_vt_50023,MCL,world-war-1,,VT,vermont,Franklin County,,vt_50011,353 Lake St VFW POST 758,ST ALBANS,,44.812019,-73.102943,True,802-782-2736,,,1282
Strong-Muller #1444,mcl-det-1444-vt,local,Det 1444,mcl_vt_50023,MCL,world-war-1,,VT,vermont,Washington County,,vt_50023,4511 S. Wheelock Rd,Wheelock,05851,44.419376,-72.019906,True,802-626-8058,mayersra1@outlook.com,,1444
Captain Danel Bartle #1335,mcl-det-1335-wa,local,Det 1335,mcl_wa_53067,MCL,world-war-1,,WA,washington,San Juan County,,wa_53055,American Legion Post 7,1688 W Bakerview Rd,,48.789959,-122.523952,True,360-788-3667,seatoae@gmail.com,,1335
Col Richard 'Buck' Francisco #1451,mcl-det-1451-wa,local,Det 1451,mcl_wa_53067,MCL,world-war-1,,WA,washington,Island County,,wa_53029,3334 Brooks Hill Rd,Langley,98260,48.0311,-122.43388,True,360-672-2404,bob.gabelein@whidbeytel.com,,1451
Columbia River #826,mcl-det-826-wa,local,Det 826,mcl_wa_53067,MCL,world-war-1,,WA,washington,Multnomah County,,or_41051,American Legion Smith-Reynolds Post 14 4607 N.E. St. James Rd,Vancouver,98663,45.611449,-122.55159,True,808-864-7723,toby@clairmont.org,,826
Cpl Joseph P. Bier #1119,mcl-det-1119-wa,local,Det 1119,mcl_wa_53067,MCL,world-war-1,,WA,washington,Thurston County,,wa_53067,Denny's 1052A Harrison Ave Centralia WA 98531,,,46.716664,-122.9549,True,360-523-4032,akersjr@gmail.com ,,1119
Melvin M Smith #586,mcl-det-586-wa,local,Det 586,mcl_wa_53067,MCL,world-war-1,,WA,washington,Spokane County,,wa_53063,212 S David St,Spokane Valley,99216,47.654906,-117.316717,True,310-291-2086,jrbrown123@hotmail.com,,586
Mount St Helens #889,mcl-det-889-wa,local,Det 889,mcl_wa_53067,MCL,world-war-1,,WA,washington,Columbia County,,or_41009,Fei's Restaurant and Lounge: 3353 Washington Way,Longview,98632,46.131209,-122.975271,True,360-749-3879,glenespersen5@gmail.com,,889
Mt Olympus #897,mcl-det-897-wa,local,Det 897,mcl_wa_53067,MCL,world-war-1,,WA,washington,Clallam County,,wa_53009,Vetern Center: 261 S Francis St,Port Angeles,98362,48.112464,-123.421997,True,360-544-2078,hakansons@msn.com,,897
Olympia #482,mcl-det-482-wa,local,Det 482,mcl_wa_53067,MCL,world-war-1,,WA,washington,Thurston County,,wa_53067,2902 Martin Way E,Olympia,98506,47.046643,-122.858426,True,360-790-5866,jarhdhero28@aol.com,,482
Olympic Peninsula #531,mcl-det-531-wa,local,Det 531,mcl_wa_53067,MCL,world-war-1,,WA,washington,Kitsap County,,wa_53035,VFW Post 2669,3100 SE Mile Drive,,47.562114,-122.666376,True,540-809-4905,ctdouglas@yahoo.com,,531
Pierce County #504,mcl-det-504-wa,local,Det 504,mcl_wa_53067,MCL,world-war-1,,WA,washington,Pierce County,,wa_53053,Puyallup Valley VFW Post 2224: 120 2nd St NE,Puyallup,98372,47.205196,-122.492435,True,253-508-0992,mikethejarhead@gmail.com,,504
Puget Sound #336,mcl-det-336-wa,local,Det 336,mcl_wa_53067,MCL,world-war-1,,WA,washington,King County,,wa_53033,12822 SE 32ND ST SUITE 200,BELLEVUE,98005,47.582422,-122.168587,True,206-678-7726,mfgorman1@gmail.com,,336
Skagit Valley #1043,mcl-det-1043-wa,local,Det 1043,mcl_wa_53067,MCL,world-war-1,,WA,washington,Skagit County,,wa_53057,American Legion Post 43 701 Murdock St,Sedro Woolley,98284,48.505016,-122.236331,True,360-333-3163,robertolivarez@gmail.com,,1043
Tri-City #337,mcl-det-337-wa,local,Det 337,mcl_wa_53067,MCL,world-war-1,,WA,washington,Benton County,,wa_53005,1029 W Sylvester St,Pasco,99301,46.234298,-119.104277,True,509-727-3357,,,337
Twin Harbors #442,mcl-det-442-wa,local,Det 442,mcl_wa_53067,MCL,world-war-1,,WA,washington,Grays Harbor County,,wa_53027,2313 Simpson Ave,Aberdeen,98520,46.97704,-123.883911,True,360-934-6400,chaplainblack@centurytel.net,,442
Yakima Kittitas Valley #1055,mcl-det-1055-wa,local,Det 1055,mcl_wa_53067,MCL,world-war-1,,WA,washington,Yakima County,,wa_53077,DAV Services Hall: 911 N 15th Ave,Yakima,98902,46.61319,-120.528886,True,509-414-1744,tech1161@yahoo.com,,1055
Agerholm-Gross #346,mcl-det-346-wi,local,Det 346,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Racine County,,wi_55101,820 S Main St,Racine,53403,42.723839,-87.78317,True,262-633-8504,jdumas2@att.net,,346
Amundson-Christianson #347,mcl-det-347-wi,local,Det 347,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,La Crosse County,,wi_55063,2600 Quarry Rd,La Crosse,54601,43.821322,-91.217111,True,608-783-7372,ecwcpackerfans@charter.net,,347
Badger #348,mcl-det-348-wi,local,Det 348,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Waukesha County,,wi_55133,6351 W Grange,Greendale,53129,42.944349,-87.992706,True,414-628-7081,timothybaranzyk@gmail.com,,348
Bartelme-Schwefel #349,mcl-det-349-wi,local,Det 349,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Jefferson County,,wi_55055,Moose Lodge: 1222 Juneau St.,Watertown,53098,43.194883,-88.723685,True,608-839-5387 / 608-575-4556,s2bcar1vet@aol.com,,349
Central Wisconsin #350,mcl-det-350-wi,local,Det 350,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Portage County,,wi_55097,2970 Hickory Dr,Plover,54467,44.4804,-89.5481,True,,bassbuster129@yahoo.com,,350
Eagles Nest #1293,mcl-det-1293-wi,local,Det 1293,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Sauk County,,wi_55111,121 Viking Dr,Reedsburg,53959,43.477556,-89.916989,True,608-963-9366,calvin@lynndonhardwood.com,,1293
Forest County #1290,mcl-det-1290-wi,local,Det 1290,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Forest County,,wi_55041,3718 State Highway 32,Laona,54541,45.509062,-88.671987,True,(715) 674-2014,,,1290
Four Lakes #351,mcl-det-351-wi,local,Det 351,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Rock County,,wi_55105,VFW 8483 5737 County Hwy CV #6169,Madison,53704,43.076821,-89.372137,True,608-345-2377,romo.cheryl21@gmail.com,,351
Fox River #590,mcl-det-590-wi,local,Det 590,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Kenosha County,,wi_55059,589 Milwaukee St Veterans Terrace,BURLINGTON,53105,42.682023,-88.275714,True,(262) 232-0997,usmc82860918@gmail.com,,590
Kenosha #352,mcl-det-352-wi,local,Det 352,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Lake County,,il_17097,6618 39th Ave,Kenosha,53142,42.573822,-87.855744,True,262-909-9428,jsantiago@deublin.com,,352
Kettle Moraine #1203,mcl-det-1203-wi,local,Det 1203,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Washington County,,wi_55131,LZ Marine: 834 S Main St,West Bend,53095,43.424932,-88.090015,True,262-224-0717,jerrylorenz1@gmail.com,,1203
Kings Men of King #1387,mcl-det-1387-wi,local,Det 1387,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Waupaca County,,wi_55135,300 Cumberlidge Ave,King,54946,44.337202,-89.142345,True,715-281-8215,Popewr47@gmail.com,,1387
Leathernecks of the North #353,mcl-det-353-wi,local,Det 353,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Vilas County,,wi_55125,Reuland's Catering: 1571 Hwy 51 N,Arbor Vitae,54568,45.871466,-89.708239,True,715-356-5863,wimpy1971@yahoo.com,,353
Mc Cullen-Kimpel #552,mcl-det-552-wi,local,Det 552,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Fond Du Lac County,,wi_55039,170 Prairie Road Ledgeview Lanes Banquet Room: 170 Prairie Rd,Fond du Lac,54935,43.782593,-88.41299,True,920-849-2720,skipbartel@gmail.com,,552
McHenry County #1009,mcl-det-1009-wi,local,Det 1009,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Kenosha County,,wi_55059,Trademark Events,240 North Throop St.,,42.344332,-88.254716,True,847-702-6059,r.prescott@comcast.net,,1009
Mitchell Redcloud Jr #1363,mcl-det-1363-wi,local,Det 1363,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Jackson County,,wi_55053,421 WI 54,Black River Falls,54615,44.295557,-90.830154,True,361-463-2431,mastergunnusmc@msn.com,,1363
N.E. WISCONSIN #1130,mcl-det-1130-wi,local,Det 1130,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Brown County,,wi_55009,1708 N Irwin Ave,Green Bay,54302,44.523208,-87.986365,True,920-883-9487,eric.estel@gmail.com,,1130
North Shore Marine #1289,mcl-det-1289-wi,local,Det 1289,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Ozaukee County,,wi_55089,W57N481 Hilbert Ave,Cedarburg,53012,43.293267,-87.982237,True,262-305-3512,info@marinecorpsleague1289.com,,1289
Northwoods #1281,mcl-det-1281-wi,local,Det 1281,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Burnett County,,wi_55013,23487 St Rd 35,Siren,54872,45.766326,-92.381737,True,718-689-3278,,,1281
Sheboygan County #1446,mcl-det-1446-wi,local,Det 1446,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Sheboygan County,,wi_55117,552 S Evans St,Sheboygan,53081-4240,43.749115,-87.737149,True,920-838-2501,mollibg@yahoo.com,,1446
Soutwestern Wisconsin #623,mcl-det-623-wi,local,Det 623,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Winnebago County,,il_17201,Janesville VFW Post 1621: 1015 Center Ave,Janesville,53546,42.544926,-89.054078,True,608-290-6701,gvacek6@gmail.com,,623
Timberwolves #354,mcl-det-354-wi,local,Det 354,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Langlade County,,wi_55067,American Legion Post 3 645 7th Ave,Antigo,54409,45.13759,-89.151611,True,920-655-3684, johnbaraniak@sbcglobal.net,,354
Walworth #1061,mcl-det-1061-wi,local,Det 1061,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Walworth County,,wi_55127,Veterans Memorial Building 111 S 2nd St,Delavan,53115,42.632369,-88.646429,True,224-221-1057,terencealwin800@comcast.net,,1061
Waukesha County #355,mcl-det-355-wi,local,Det 355,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Waukesha County,,wi_55133,American Legion Post: 333 N Lapham Peak Rd,Delafield,53018,43.023421,-88.255323,True,760-705-5656,rynboos@yahoo.com,,355
Winnebago #357,mcl-det-357-wi,local,Det 357,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Winnebago County,,wi_55139,Winnebago MCL Clubhouse,4715 Sherman Rd,,44.08749,-88.518102,True,920-216-3620,tmiller2191@yahoo.com,,357
Wisconsin Globe and Anchor #359,mcl-det-359-wi,local,Det 359,mcl_wi_55021,MCL,world-war-1,,WI,wisconsin,Dodge County,,wi_55027,Beaver Dam Veterans Cent,300 Beichl Ave,,43.470247,-88.823678,True,920-210-2388,sgt3dvc@gmail.com,,359
Commandant Archibald Henderson #1087,mcl-det-1087-wv,local,Det 1087,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Wood County,,wv_54107,National Guard Armory: 1500 Blizzard Dr,Parkersburg,26101,39.241562,-81.549741,True,304-893-2025,jasonlowe327@gmail.com,,1087
Cpl Walter L Mann #1065,mcl-det-1065-wv,local,Det 1065,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Jackson County,,wv_54035,American Legion Post 107,330 Main St,,38.819915,-81.709482,True,304-273-4000 / 304-483-2247,glw665@icloud.com,,1065
Cpl. William B Fulks #1474,mcl-det-1474-wv,local,Det 1474,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Putnam County,,wv_54079,3255 Teays Valley Road,Hurricane,25526,38.434878,-82.010722,True,681-217-0877,wmiller@putnampsd.com,,1474
Danny M Greene #577,mcl-det-577-wv,local,Det 577,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Logan County,,wv_54045,Henlawson Vet Center,155 Veterans Ave,,37.901348,-81.991434,True,304-928-4729,mountsenoch@yahoo.com,,577
Earl Anderson #342,mcl-det-342-wv,local,Det 342,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Taylor County,,wv_54091,5000 Greenbag Rd,Morgantown,26501,39.627567,-79.979562,True,304-904-5619,joeheubi@aol.com,,342
EasternPanhandle #1143,mcl-det-1143-wv,local,Det 1143,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Berkeley County,,wv_54003,Moose Lodge,201 Woodbury Ave,,39.468807,-77.952348,True,910-964-4940,steve.driver1973@gmail.com,,1143
Herbert J Thomas #947,mcl-det-947-wv,local,Det 947,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Kanawha County,,wv_54039,Thomas Memorial Hospital,4605 MacCorkle Ave,,38.35431,-81.725975,True,304-965-2454,williamlipscomb55@yahoo.com,,947
Hershel 'Woody' Williams #340,mcl-det-340-wv,local,Det 340,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Cabell County,,wv_54011,1421 6th Ave,Huntington,25701,38.419488,-82.433602,True,304-380-7930,restep53@hotmail.com,,340
Jones  Wolin & O'Brien #771,mcl-det-771-wv,local,Det 771,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Ohio County,,wv_54069,American Legion Post 1,45 Sycamore Avenue,,40.045579,-80.660688,True,304-845-5833,frebon1@comcast.net,,771
L. D. 'Crow' Crawford #956,mcl-det-956-wv,local,Det 956,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Randolph County,,wv_54083,Steer Steakhouse: 359 Beverly Pike,Elkins,26241,38.926071,-79.850783,True,(304) 636-4365 / 304-668-6559,rrware@yahoo.com,,956
Meigs-Gallia-Mason MGM #1180,mcl-det-1180-wv,local,Det 1180,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Mason County,,wv_54053,American Legion Post 23 100 Second St,Point Pleasant,,38.844045,-82.13659,True,304-377-3055,williamedwards461@yahoo.com,,1180
Mountaineer Marine #957,mcl-det-957-wv,local,Det 957,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Mercer County,,wv_54055,Vietnam Veterans Building,113 Straley Ave,,37.369581,-81.094559,True,804-393-0352,lilflourgrl@yahoo.com,,957
Sgt Bob O'Malley #1436,mcl-det-1436-wv,local,Det 1436,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Wood County,,wv_54107,American Legion Post #64,800 Wooster St,,39.423995,-81.450926,True,740-423-8517,johnsprigg@outlook.com,,1436
Sgt Mecot Camara #1461,mcl-det-1461-wv,local,Det 1461,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Raleigh County,,wv_54081,1320 Eisenhower Dr,Beckley,25801,37.763025,-81.159049,True,304-228-6720,bigcountryUSN@hotmail.com,,1461
Washington County #1138,mcl-det-1138-wv,local,Det 1138,mcl_wv_54039,MCL,world-war-1,,WV,west-virginia,Brooke County,,wv_54009,The Elks - Lodge 776 138 E. Maiden Street Washington,PA 15301,,40.161293,-80.246523,True,412-773-1189,sgthazlett@gmail.com,,1138
Big Horn Mountain #1033,mcl-det-1033-wy,local,Det 1033,mcl_wy_56021,MCL,world-war-1,,WY,wyoming,Sheridan County,,wy_56033,758 Broadway St,Sheridan,82801,44.805643,-106.953609,True,307-751-7682,,,1033
